,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
16459,3264.29,708.9810000000001,303.968,1.0,8.0,17.0,129.971,182.63400000000001,216.472,233.637,4.0,0.9448040000000001,286.0,0.43452399999999997,1.78653,47.0461,1.0211,1241.55,granule
16460,3400.18,840.801,343.50800000000004,1.0,7.0,15.0,139.05200000000002,197.139,228.938,245.68200000000002,4.0,0.947599,283.0,0.333333,1.7200400000000002,40.7302,1.01625,1169.15,granule
16461,4295.06,1001.03,317.062,1.0,7.0,15.0,198.417,228.247,250.59599999999998,269.193,4.0,0.93609,369.0,0.28571399999999997,1.70115,61.3234,1.02084,1527.46,granule
16462,3922.71,877.11,253.342,1.0,9.0,19.0,131.398,207.98,236.16400000000002,248.58599999999998,5.0,0.9456389999999999,366.0,0.48148100000000005,1.78627,52.306000000000004,1.0154100000000001,1485.53,granule
16463,3502.13,735.6189999999999,409.01800000000003,1.0,13.0,27.0,181.168,152.847,190.025,215.97799999999998,5.0,0.914206,415.0,0.338462,1.8222099999999999,79.2134,1.03094,1389.21,granule
16464,1634.84,380.949,525.994,1.0,5.0,11.0,172.81799999999998,195.317,227.13,238.39,4.0,0.919984,169.0,0.5,1.6962700000000002,45.5088,1.02288,682.4830000000001,granule
16465,1963.45,385.63,291.869,1.0,6.0,13.0,103.50299999999999,199.917,215.237,239.773,4.0,0.915918,262.0,0.533333,1.7951599999999999,66.8731,1.0270299999999999,802.841,granule
16466,2784.58,705.439,328.593,1.0,6.0,13.0,117.551,206.139,237.02599999999998,258.809,4.0,0.937409,350.0,0.533333,1.63634,54.7852,1.02146,1109.53,granule
16467,3022.87,632.798,462.57099999999997,1.0,7.0,15.0,168.46400000000003,232.33,255.343,279.628,4.0,0.9408489999999999,320.0,0.380952,1.81003,37.9177,1.0206600000000001,1202.01,granule
16468,3001.91,769.45,332.135,1.0,8.0,17.0,75.5212,196.08,218.918,229.89,5.0,0.963665,278.0,0.491071,1.6618099999999998,52.6861,1.01247,1075.69,granule
16469,2194.77,398.543,359.796,1.0,6.0,13.0,82.3955,208.838,236.64,260.393,5.0,0.937436,341.0,0.583333,1.65967,57.3777,1.0157,1108.52,granule
16470,1723.28,385.58,283.58099999999996,1.0,4.0,9.0,57.1636,196.459,217.65,234.122,4.0,0.941016,205.0,0.75,1.53245,68.1972,1.02306,669.909,granule
16471,2884.52,726.367,266.383,1.0,6.0,13.0,83.5501,209.9,236.88400000000001,252.94799999999998,4.0,0.9458780000000001,265.0,0.32222199999999995,1.8589099999999998,55.1473,1.01732,925.7689999999999,granule
16640,486.689,19.4675,458.48900000000003,8.0,28.0,64.0,90.7112,199.03,149.667,170.87,13.0,0.9719389999999999,296.0,0.624787,2.0,63.902,1.01319,968.2360000000001,pyramidal_hippocampus
16641,590.399,23.6159,312.97700000000003,4.0,31.0,66.0,106.04,214.489,158.325,195.25400000000002,12.0,0.9684719999999999,323.0,0.580666,2.0,65.312,1.01137,1174.56,pyramidal_hippocampus
16642,738.081,29.5232,575.87,7.0,32.0,71.0,130.891,210.541,166.615,178.35299999999998,12.0,0.9616030000000001,372.0,0.52474,2.0,60.7544,1.01101,1468.37,pyramidal_hippocampus
16643,834.5210000000001,33.3808,474.245,4.0,31.0,66.0,202.90099999999998,307.39,216.928,225.22099999999998,9.0,0.972643,359.0,0.630025,2.0,60.5872,1.00821,1660.23,pyramidal_hippocampus
16644,848.387,33.9355,513.165,6.0,51.0,108.0,163.168,260.085,177.24400000000003,234.50900000000001,19.0,0.9667690000000001,538.0,0.606313,2.0,76.2236,1.0121,1687.81,pyramidal_hippocampus
16645,993.8480000000001,39.7539,444.12699999999995,5.0,79.0,163.0,99.75299999999999,273.19,188.774,210.15099999999998,20.0,0.954383,618.0,0.653976,2.0,78.9765,1.0188700000000002,1977.2,pyramidal_hippocampus
16646,1204.04,48.1615,917.388,9.0,38.0,85.0,171.50099999999998,325.23900000000003,262.741,307.003,13.0,0.9487629999999999,599.0,0.584518,2.0,67.3513,1.01977,2395.36,pyramidal_hippocampus
16647,1037.77,41.5108,676.2539999999999,4.0,37.0,78.0,190.808,289.308,234.68,268.259,10.0,0.95367,524.0,0.5927140000000001,2.0,70.7746,1.0125600000000001,2064.58,pyramidal_hippocampus
16648,303.723,12.1489,186.213,4.0,24.0,52.0,36.6403,181.84,162.191,170.916,15.0,0.977916,204.0,0.607796,2.0,80.8446,1.0107,604.237,granule
16649,275.834,11.0334,217.47,5.0,20.0,45.0,60.7807,131.18,112.762,126.33200000000001,12.0,0.970565,177.0,0.5724640000000001,2.0,67.8942,1.01378,548.755,granule
16650,452.19800000000004,18.0879,329.222,6.0,34.0,74.0,91.4852,192.21,178.267,206.139,17.0,0.964551,291.0,0.683088,2.0,70.2001,1.01688,899.6189999999999,granule
16651,499.124,19.9649,221.299,4.0,42.0,88.0,135.53,195.0,128.998,167.34099999999998,19.0,0.9698959999999999,320.0,0.606842,2.0,85.3005,1.01604,992.975,granule
16652,603.9159999999999,24.1566,301.79,4.0,47.0,98.0,107.719,176.54,129.335,170.09,13.0,0.956778,462.0,0.643882,2.0,90.5181,1.02027,1201.45,granule
16653,590.786,23.6314,533.618,5.0,36.0,77.0,98.4273,181.388,157.469,188.975,13.0,0.9715530000000001,333.0,0.666049,2.0,72.7891,1.0118,1175.33,granule
16654,666.3589999999999,26.6543,501.091,3.0,34.0,71.0,146.0,246.41099999999997,214.995,233.05599999999998,14.0,0.9465959999999999,420.0,0.555543,2.0,69.50399999999999,1.01702,1325.68,granule
16655,664.235,26.5694,399.986,4.0,23.0,50.0,117.256,231.713,227.49400000000003,249.894,9.0,0.9376260000000001,444.0,0.736742,2.0,64.0058,1.01579,1321.45,granule
16656,7140.01,1865.84,1042.28,7.0,25.0,57.0,212.42,228.516,165.09,265.35900000000004,7.0,0.768116,2065.0,0.45777799999999996,1.59649,89.1288,1.08289,2594.75,stellate
16738,13599.9,4095.54,369.223,5.0,47.0,99.0,236.05,497.401,358.88800000000003,503.81300000000005,11.0,0.866376,3920.0,0.474684,1.08481,75.3123,1.04601,4614.68,pyramidal_neocortex
16739,14448.4,4199.94,217.26,6.0,55.0,116.0,281.589,323.091,255.581,315.675,9.0,0.891468,3974.0,0.522142,1.07806,73.0255,1.0358100000000001,5174.5,pyramidal_neocortex
16740,18275.8,5919.87,752.735,7.0,60.0,127.0,312.991,446.68,360.358,444.86300000000006,11.0,0.9247780000000001,3258.0,0.48773900000000003,1.6505599999999998,68.2083,1.02777,6289.7,pyramidal_neocortex
16741,21731.0,6363.25,537.003,15.0,62.0,139.0,235.49,334.89,310.931,363.514,9.0,0.839159,5934.0,0.26708899999999997,1.25549,83.4809,1.05552,7013.32,pyramidal_neocortex
16743,14617.7,4716.24,750.448,7.0,54.0,115.0,216.71,327.33,291.987,376.532,13.0,0.8667819999999999,2929.0,0.44724200000000003,0.97408,75.4574,1.04413,4972.28,pyramidal_neocortex
16744,11921.4,3326.61,834.7189999999999,7.0,51.0,109.0,241.99099999999999,337.59,280.276,323.988,9.0,0.923055,2340.0,0.291294,3.15935,71.4256,1.0211299999999999,5036.29,pyramidal_neocortex
16745,20238.2,7881.66,845.325,9.0,42.0,93.0,260.09,462.08,358.48,425.57199999999995,11.0,0.892177,2171.0,0.432879,1.12691,78.0645,1.0346600000000001,5247.13,pyramidal_neocortex
16746,6337.09,1321.8,556.562,7.0,37.0,81.0,287.29,433.08,359.481,453.61800000000005,9.0,0.9085340000000001,2191.0,0.511712,2.5674,85.7311,1.02559,4171.44,pyramidal_neocortex
16747,10037.7,3800.35,894.318,1.0,26.0,53.0,172.38,417.29,460.00199999999995,539.898,15.0,0.8918950000000001,1163.0,0.6399,1.36145,87.0699,1.03485,2412.5,pyramidal_neocortex
16748,29946.4,15984.3,833.052,5.0,79.0,163.0,233.29,496.49,386.707,483.49199999999996,17.0,0.879501,3830.0,0.547622,1.09454,84.3049,1.0478100000000001,5785.07,pyramidal_neocortex
16749,24632.3,10999.6,617.556,8.0,48.0,104.0,233.89,408.2,306.04200000000003,384.02,11.0,0.872767,3549.0,0.42556099999999997,1.40408,84.2676,1.0422,5498.56,pyramidal_neocortex
16750,17568.2,6472.64,684.6489999999999,10.0,42.0,94.0,258.498,468.08099999999996,373.273,489.05800000000005,12.0,0.8770209999999999,2019.0,0.478046,1.96482,68.1929,1.04026,5294.16,pyramidal_neocortex
16751,21615.3,9468.41,623.163,4.0,61.0,126.0,184.08,447.18,366.736,418.023,12.0,0.85895,3231.0,0.439996,1.16308,78.5303,1.05081,4843.25,pyramidal_neocortex
16752,20116.3,8837.47,886.706,7.0,30.0,67.0,247.78099999999998,457.681,349.56199999999995,500.12,8.0,0.811099,2701.0,0.42608500000000005,1.17706,81.1017,1.05817,4626.69,pyramidal_neocortex
16753,14657.1,5960.54,610.136,6.0,31.0,68.0,207.271,363.68199999999996,357.267,437.205,8.0,0.845008,1753.0,0.518126,1.33479,76.5053,1.04997,3341.31,pyramidal_neocortex
16754,20221.2,163756.0,513.754,7.0,27.0,61.0,181.40200000000002,501.29,349.87,416.902,7.0,0.8897079999999999,1727.0,0.513757,1.51224,76.3989,1.03702,3083.53,pyramidal_neocortex
16755,19432.4,7594.77,720.971,11.0,54.0,119.0,238.78799999999998,335.69,315.79400000000004,417.19599999999997,13.0,0.885812,2266.0,0.48117299999999996,1.4235,77.3066,1.0346600000000001,5456.46,pyramidal_neocortex
16757,17689.3,5401.41,158.14600000000002,7.0,55.0,117.0,277.267,369.189,336.277,462.92800000000005,11.0,0.876666,5549.0,0.478372,1.14921,77.0727,1.04016,5908.26,pyramidal_neocortex
16758,15871.8,5499.66,436.345,6.0,40.0,86.0,273.485,364.589,294.272,408.784,12.0,0.877135,2993.0,0.487939,1.00014,84.6374,1.04159,4459.03,pyramidal_neocortex
16759,9251.62,2892.64,628.691,1.0,23.0,47.0,185.576,277.089,311.093,422.94199999999995,10.0,0.8508979999999999,2307.0,0.49200000000000005,1.29083,84.3428,1.04555,2761.54,pyramidal_neocortex
16760,19207.0,8374.02,588.151,6.0,41.0,88.0,284.89,450.19,376.676,502.981,10.0,0.8649469999999999,2944.0,0.566076,1.44345,74.2947,1.0537299999999998,4632.47,pyramidal_neocortex
16762,28424.9,13982.9,898.0989999999999,11.0,39.0,89.0,229.41099999999997,588.89,487.816,615.9540000000001,9.0,0.844133,3234.0,0.442979,1.1214899999999999,86.5405,1.05101,5284.9,pyramidal_neocortex
16763,18672.1,11690.5,999.073,7.0,23.0,53.0,198.34,516.16,433.402,548.5219999999999,9.0,0.880663,1354.0,0.512854,1.25962,74.7795,1.03849,2837.03,pyramidal_neocortex
16764,21027.8,10834.5,921.931,7.0,29.0,65.0,218.519,503.24,384.10699999999997,483.49699999999996,5.0,0.8295319999999999,2389.0,0.49129700000000004,1.30719,81.1662,1.0577,3990.86,pyramidal_neocortex
16765,30707.7,18226.7,561.437,10.0,47.0,104.0,202.601,387.59,326.555,422.075,14.0,0.8383360000000001,3989.0,0.523519,1.0762399999999999,96.9219,1.05869,5132.99,pyramidal_neocortex
16766,15273.2,6036.34,488.043,7.0,31.0,69.0,279.13,424.791,310.343,390.881,11.0,0.8879540000000001,2643.0,0.47424499999999997,1.0771,77.4601,1.0362200000000001,3829.27,pyramidal_neocortex
16767,16217.9,6881.17,525.234,6.0,36.0,78.0,223.604,318.19,292.14099999999996,413.958,8.0,0.859094,2953.0,0.487831,1.28565,86.6777,1.04961,3741.87,pyramidal_neocortex
16768,16257.9,4785.13,483.07199999999995,5.0,51.0,107.0,333.58099999999996,417.999,355.463,411.784,10.0,0.929582,4220.0,0.384325,1.3331899999999999,79.2174,1.0211700000000001,5732.97,pyramidal_neocortex
16769,9686.32,2553.52,388.95300000000003,5.0,33.0,71.0,208.31099999999998,409.99,354.13599999999997,419.417,6.0,0.860877,2925.0,0.290765,0.89569,74.0972,1.0428899999999999,3551.12,pyramidal_neocortex
16780,8541.45,3162.27,774.327,13.0,179.0,371.0,168.155,237.377,152.55,315.57,40.0,0.9509709999999999,3594.0,0.675936,8.6921,89.4588,1.0287899999999999,2774.02,pyramidal_hippocampus
16781,9187.18,3554.93,871.683,8.0,310.0,628.0,187.717,204.488,172.46200000000002,217.695,36.0,0.961731,3664.0,0.681549,4.0231,80.1073,1.03075,2944.81,pyramidal_hippocampus
16782,4596.01,1417.94,599.766,8.0,127.0,262.0,88.2386,199.597,123.33,150.709,21.0,0.9626709999999999,2111.0,0.6762739999999999,1.68209,83.1167,1.0254,1574.49,pyramidal_hippocampus
16783,9650.85,5046.57,778.668,6.0,276.0,558.0,157.796,201.037,159.274,270.801,25.0,0.963353,3360.0,0.702695,3.09375,81.2091,1.0300200000000002,2798.92,pyramidal_hippocampus
16784,4189.54,2472.96,779.415,9.0,96.0,201.0,105.649,178.09799999999998,114.773,122.37899999999999,14.0,0.9677610000000001,1411.0,0.642505,1.27105,77.896,1.02518,1141.69,pyramidal_hippocampus
16785,5218.39,2285.19,530.2280000000001,10.0,249.0,508.0,93.7399,129.131,121.229,166.717,33.0,0.953074,2179.0,0.655013,3.66963,87.5018,1.0474299999999999,1820.41,pyramidal_hippocampus
16786,9696.38,3437.94,763.222,13.0,365.0,743.0,208.143,217.59799999999998,161.857,183.972,38.0,0.9581280000000001,4694.0,0.631836,2.65247,84.9162,1.03441,3429.31,pyramidal_hippocampus
16787,12686.2,5609.4,806.498,5.0,194.0,393.0,216.27700000000002,242.266,155.579,204.87099999999998,23.0,0.9597700000000001,2850.0,0.601973,2.91922,96.71700000000001,1.0353299999999999,2935.85,pyramidal_hippocampus
16788,8496.94,4946.55,796.44,7.0,90.0,187.0,171.236,215.71599999999998,142.213,234.55599999999998,14.0,0.9499879999999999,1142.0,0.6027020000000001,10.9742,93.6904,1.03929,1524.83,pyramidal_hippocampus
16789,9234.81,4506.34,426.644,8.0,127.0,262.0,133.476,222.61,137.09,178.887,17.0,0.963398,1850.0,0.602904,8.18632,93.1578,1.0272,1995.86,pyramidal_hippocampus
16790,17149.3,8888.07,699.158,3.0,264.0,531.0,235.825,229.618,162.83,201.041,23.0,0.9164399999999999,2932.0,0.597172,3.14039,93.5979,1.0567799999999998,3724.63,pyramidal_hippocampus
16791,7269.91,3558.47,781.835,12.0,166.0,344.0,182.358,189.445,143.704,158.486,18.0,0.957785,2644.0,0.6793140000000001,1.47595,87.4172,1.03006,2137.82,pyramidal_hippocampus
16792,9392.56,3631.79,686.8889999999999,4.0,274.0,552.0,145.776,190.34900000000002,127.162,256.288,39.0,0.942925,2403.0,0.705599,3.08675,83.7073,1.04453,2959.77,pyramidal_hippocampus
16793,8328.32,4223.52,602.4159999999999,5.0,84.0,173.0,178.76,207.47799999999998,134.321,194.21400000000003,15.0,0.961266,1992.0,0.59708,2.75048,89.5848,1.02326,1895.39,pyramidal_hippocampus
16794,10911.8,6025.36,772.8989999999999,8.0,137.0,282.0,195.565,166.892,153.954,219.13299999999998,21.0,0.963181,2042.0,0.623267,7.258830000000001,90.471,1.02539,2259.71,pyramidal_hippocampus
16795,7482.05,3064.45,341.621,3.0,118.0,239.0,156.968,211.706,135.615,181.36900000000003,17.0,0.960501,1799.0,0.6862090000000001,1.2793,92.5889,1.0330700000000002,1801.31,pyramidal_hippocampus
16796,8880.36,4299.45,999.007,14.0,97.0,208.0,114.85799999999999,219.56799999999998,153.319,244.085,15.0,0.9659059999999999,1997.0,0.571993,3.05079,87.845,1.01611,1937.99,pyramidal_hippocampus
16797,7063.7,3592.52,536.944,4.0,130.0,264.0,166.84799999999998,187.581,128.678,188.856,29.0,0.9785159999999999,1312.0,0.6608609999999999,2.3234,94.1485,1.01709,1461.51,pyramidal_hippocampus
16798,13520.4,6700.55,363.58099999999996,6.0,196.0,398.0,179.55700000000002,219.047,156.829,234.875,22.0,0.9635799999999999,2790.0,0.649134,9.7714,92.3049,1.02378,2974.61,pyramidal_hippocampus
16799,11019.8,6270.25,606.438,8.0,163.0,334.0,146.868,230.578,189.87400000000002,265.79200000000003,25.0,0.967023,2323.0,0.627205,3.695,89.6442,1.02144,2430.9,pyramidal_hippocampus
16800,5035.21,1559.12,718.007,5.0,157.0,319.0,132.289,215.918,138.991,206.313,27.0,0.961959,2280.0,0.715932,1.81712,88.6588,1.02929,1699.06,pyramidal_hippocampus
16801,12273.9,4248.88,653.693,8.0,419.0,846.0,164.917,215.387,153.28,203.459,34.0,0.95295,5350.0,0.6904399999999999,3.01681,84.4248,1.03406,4279.09,pyramidal_hippocampus
16802,7878.4,3625.61,748.6060000000001,15.0,272.0,559.0,144.197,194.218,170.415,229.62900000000002,60.0,0.9500559999999999,3302.0,0.66125,3.5660800000000004,84.7974,1.04175,2552.14,pyramidal_hippocampus
16803,4506.25,1780.68,654.029,7.0,108.0,223.0,109.18799999999999,206.437,176.12900000000002,211.726,36.0,0.9441959999999999,2044.0,0.6727029999999999,3.0996,88.2616,1.04492,1490.49,pyramidal_hippocampus
16804,6959.62,2920.5,615.5930000000001,9.0,142.0,293.0,176.747,209.68900000000002,141.746,186.455,14.0,0.9626319999999999,2676.0,0.627224,3.3397,79.4062,1.0270700000000001,2050.37,pyramidal_hippocampus
16805,7131.11,3365.46,388.181,7.0,207.0,421.0,132.235,220.005,148.209,184.19299999999998,36.0,0.9525889999999999,2990.0,0.6688310000000001,1.97238,87.9476,1.03779,2276.05,pyramidal_hippocampus
16806,5649.65,2713.6,293.486,4.0,152.0,308.0,241.31900000000002,145.88,155.161,181.81799999999998,35.0,0.950952,2010.0,0.699357,2.58524,82.14200000000001,1.03545,1603.09,pyramidal_hippocampus
16807,5619.7,2328.69,944.753,4.0,189.0,382.0,119.06,241.58,159.846,275.552,27.0,0.9572219999999999,2599.0,0.672724,7.076689999999999,87.0352,1.03341,1890.37,pyramidal_hippocampus
16808,6470.83,3485.45,1061.37,8.0,137.0,282.0,168.188,165.257,126.376,142.371,19.0,0.9595819999999999,2084.0,0.6836439999999999,4.35511,82.2663,1.02944,1795.72,pyramidal_hippocampus
16809,5076.14,2124.33,932.408,9.0,165.0,339.0,64.6559,233.467,127.845,146.666,26.0,0.955067,1869.0,0.714519,1.9114799999999998,89.7357,1.03257,1486.23,pyramidal_hippocampus
16810,6468.16,2659.8,263.895,4.0,145.0,294.0,150.136,208.817,145.651,177.743,22.0,0.975874,2203.0,0.685772,3.29585,90.551,1.01565,1784.89,pyramidal_hippocampus
16811,4603.99,2643.75,514.36,5.0,55.0,115.0,135.447,201.53799999999998,145.565,253.80900000000003,14.0,0.9692379999999999,1273.0,0.534659,5.259530000000001,90.4885,1.0161200000000001,1070.55,pyramidal_hippocampus
16812,3981.45,1893.85,480.62800000000004,5.0,57.0,119.0,103.88799999999999,183.53799999999998,109.792,119.34899999999999,14.0,0.966399,968.0,0.614809,7.51007,87.7445,1.02064,888.247,pyramidal_hippocampus
16813,5539.19,2885.77,439.436,3.0,96.0,195.0,111.105,194.25,120.598,155.033,17.0,0.97964,1127.0,0.7022010000000001,1.40172,88.0183,1.01121,1163.87,pyramidal_hippocampus
16814,6281.41,2852.77,579.187,9.0,129.0,267.0,150.05100000000002,226.271,144.155,213.762,22.0,0.962569,2400.0,0.578475,1.4880200000000001,85.3868,1.02247,1819.66,pyramidal_hippocampus
16815,8228.13,5637.12,359.434,4.0,90.0,184.0,182.729,211.59799999999998,168.269,252.398,24.0,0.968407,1150.0,0.642834,2.85284,83.6599,1.01865,1453.51,pyramidal_hippocampus
16816,9328.17,5296.68,556.429,4.0,59.0,122.0,150.876,235.487,141.03,190.31400000000002,9.0,0.966683,953.0,0.56363,2.24193,81.6809,1.01853,1512.67,pyramidal_hippocampus
16817,5499.06,3101.38,314.198,8.0,56.0,120.0,106.166,204.109,188.542,204.745,16.0,0.958118,1227.0,0.601493,1.6766900000000002,87.73100000000001,1.02205,1205.55,pyramidal_hippocampus
16818,5676.84,3271.29,576.21,6.0,73.0,152.0,149.83700000000002,205.77700000000002,113.89,230.227,13.0,0.965192,1040.0,0.627955,26.9366,76.6798,1.02385,1119.59,pyramidal_hippocampus
16819,4661.67,2187.32,284.372,5.0,58.0,121.0,147.167,188.049,120.537,130.89600000000002,12.0,0.9695809999999999,1229.0,0.5288010000000001,1.43676,98.8888,1.0177200000000002,1084.25,pyramidal_hippocampus
16820,6587.93,3189.91,373.29400000000004,3.0,98.0,199.0,140.619,198.658,130.77700000000002,157.621,17.0,0.9668040000000001,2049.0,0.590731,2.1575599999999997,88.0274,1.01756,1661.06,pyramidal_hippocampus
16821,6309.8,2781.77,439.87,9.0,158.0,325.0,137.237,233.785,142.121,168.42,22.0,0.957306,2295.0,0.667399,4.5201400000000005,82.3005,1.04106,1877.16,pyramidal_hippocampus
16822,6134.82,3586.02,617.467,10.0,151.0,312.0,82.1876,213.998,113.77799999999999,126.654,30.0,0.963808,1519.0,0.661137,2.25009,81.4359,1.03017,1487.82,pyramidal_hippocampus
16823,5081.34,2189.12,586.469,6.0,86.0,178.0,189.08599999999998,169.65200000000002,142.596,189.285,17.0,0.9603799999999999,1919.0,0.6666810000000001,2.34433,82.8408,1.02709,1485.8,pyramidal_hippocampus
16824,8199.66,3888.25,753.262,5.0,252.0,509.0,132.296,189.415,133.982,178.28,27.0,0.958326,3292.0,0.641886,2.34973,87.4984,1.02955,2569.39,pyramidal_hippocampus
16825,4675.1,2461.44,623.982,10.0,151.0,312.0,53.6376,169.27599999999998,125.398,148.19899999999998,24.0,0.95463,1679.0,0.638935,4.44332,89.8758,1.03417,1405.97,pyramidal_hippocampus
16894,8701.19,2139.47,6238.91,6.0,11.0,28.0,441.789,879.4910000000001,613.336,715.737,5.0,0.882392,816.0,0.727273,1.52178,70.8919,1.03198,3153.73,Others
16897,15973.8,7755.79,591.799,7.0,23.0,53.0,150.439,227.796,153.174,207.455,7.0,0.788593,907.0,0.518116,1.9647400000000002,94.7474,1.0649899999999999,2636.53,medium spiny
16898,17494.1,8331.03,734.5,5.0,40.0,85.0,158.47899999999998,204.419,144.124,243.72400000000002,7.0,0.804316,1154.0,0.377917,1.83463,89.5458,1.0654700000000001,3014.9,medium spiny
16899,4966.38,2051.42,730.17,7.0,6.0,19.0,131.108,176.261,168.234,201.958,3.0,0.822514,395.0,0.5,1.68157,60.6955,1.05145,982.048,medium spiny
16900,4536.44,1748.18,731.2080000000001,6.0,10.0,26.0,108.164,201.04,133.131,158.447,4.0,0.865442,458.0,0.5,1.61375,76.7394,1.05011,976.363,medium spiny
16901,8109.59,2762.36,538.222,6.0,14.0,34.0,146.42,217.62,148.621,277.881,5.0,0.818351,922.0,0.321429,1.8611,64.5254,1.05459,1960.87,medium spiny
16902,7716.44,2968.09,522.7669999999999,4.0,13.0,30.0,118.23200000000001,245.071,163.47899999999998,294.024,3.0,0.793154,737.0,0.230769,1.75037,73.6071,1.0623,1659.51,medium spiny
16903,10740.5,4913.84,669.93,7.0,14.0,35.0,120.34100000000001,224.07,158.262,204.91,3.0,0.796137,891.0,0.392857,1.6736,79.0364,1.0687200000000001,1964.21,medium spiny
16904,8790.13,4225.28,608.91,9.0,12.0,33.0,97.4315,154.994,108.39,148.868,3.0,0.758694,666.0,0.5,1.63133,81.4014,1.0646799999999998,1520.22,medium spiny
